AUDITYEAR,DBKEY,EIN,AGENCY        
2018,       246801,132897042,00   
2018,       246801,132897042,14   
2018,       246802,461216277,00   
2018,       246804,271807943,00   
2018,       246805,581743333,00   
2018,       246806,586001719,00   
2018,       246808,541262535,00   
2018,       246808,541262535,16   
2018,       246812,581521475,00   
2018,       246815,814257698,00   
2018,       246816,756001180,00   
2018,       246826,811159891,00   
2018,       246827,310935117,00   
2018,       246828,521223816,00   
2018,       246829,752389095,00   
2018,       246830,411819879,00   
2018,       246831,752819581,00   
2018,       246843,410845402,10   
2018,       246844,237103245,00   
2018,       246845,232900156,00   
2018,       246847,570524661,00   
2018,       246848,116002552,00   
2018,       246855,562339052,00   
2018,       246855,562339052,19   
2018,       246855,562339052,91   
2018,       246855,562339052,98   
2018,       246859,860300603,00   
2018,       246865,953132674,00   
2018,       246866,481168683,00   
2018,       246868,020262504,00   
2018,       246869,561058564,00   
2018,       246870,455348770,00   
2018,       246871,263931603,00   
2018,       246876,813036685,00   
2018,       246885,900168538,00   
2018,       246888,521007153,00   
2018,       246888,521007153,99   
2018,       246889,566001343,00   
2018,       246890,571097819,00   
2018,       246891,132816926,00   
2018,       246893,471630360,00   
2018,       246898,550904909,00   
2018,       246899,731024919,00   
2018,       246900,510515711,00   
2018,       246902,474830465,00   
2018,       246903,471940284,00   
2018,       246906,420840465,00   
2018,       246906,420840465,93   
2018,       246909,221828802,00   
2018,       246911,931300690,00   
2018,       246912,222458275,00   
2018,       246912,222458275,12   
2018,       246913,486044011,00   
2018,       246918,474591341,93   
2018,       246919,521159135,00   
2018,       246922,756000475,00   
2018,       246925,060903326,00   
2018,       246925,060903326,94   
2018,       246928,237299360,00   
2018,       246930,956001530,00   
2018,       246931,473349280,00   
2018,       246931,473349280,11   
2018,       246932,956001530,00   
2018,       246933,941160952,00   
2018,       246934,475061737,00   
2018,       246935,382675191,00   
2018,       246936,203476310,00   
2018,       246937,016020566,00   
2018,       246937,016020566,93   
2018,       246938,320493541,15   
2018,       246939,270859143,00   
2018,       246941,812267789,00   
2018,       246942,822591582,00   
2018,       246942,822591582,17   
2018,       246943,876113562,00   
2018,       246944,463510845,00   
2018,       246945,593557586,00   
2018,       246945,593557586,14   
2018,       246946,926001639,00   
2018,       246948,363779018,00   
2018,       246950,510142958,00   
2018,       246952,811497840,00   
2018,       246953,475433966,00   
2018,       246954,720439000,00   
2018,       246956,452843994,00   
2018,       246958,481156491,00   
2018,       246960,430890909,00   
2018,       246962,471882417,00   
2018,       246963,460219795,10   
2018,       246964,840194430,00   
2018,       246967,452214227,00   
2018,       246968,320474399,00   
2018,       246970,941670490,00   
2018,       246971,270060517,84   
2018,       246973,736003164,00   
2018,       246973,736003164,10   
2018,       246977,046001099,00   
2018,       246979,850387162,00   
2018,       246980,586002961,00   
2018,       246980,586002961,10   
2018,       246981,371517709,00   
2018,       246983,474457035,00   
2018,       246984,942477782,00   
2018,       246985,770039382,00   
2018,       246986,990341232,00   
2018,       246986,990341232,10   
2018,       246987,880101477,00   
2018,       246990,264323374,00   
2018,       246991,475548763,00   
2018,        24699,226065456,00   
2018,       246992,270890538,10   
2018,       246993,472229589,00   
2018,       246997,222931870,00   
2018,       246998,251157802,00   
2018,       247000,030237066,00   
2018,       247001,813312961,00   
2018,       247001,813312961,14   
2018,       247002,316400066,00   
2018,       247003,461219795,00   
2018,       247005,581959108,00   
2018,       247008,814242324,00   
2018,       247009,463984362,93   
2018,       247010,131623856,00   
2018,       247011,521183454,00   
2018,       247011,521183454,14   
2018,       247012,521005984,00   
2018,       247015,560946196,00   
2018,       247016,953433822,00   
2018,       247016,953433822,16   
2018,       247017,952321066,00   
2018,       247018,812965660,00   
2018,       247018,812965660,93   
2018,       247019,472845537,00   
2018,       247020,453090698,00   
2018,       247020,453090698,12   
2018,       247027,455615737,00   
2018,       247028,436002056,00   
2018,       247029,383674142,00   
2018,       247029,383674142,14   
2018,       247030,036003513,00   
2018,       247032,753109615,14   
2018,       247033,474953714,00   
2018,       247033,474953714,14   
2018,       247034,810716477,00   
2018,       247037,800420420,00   
2018,       247038,910993005,00   
2018,       247039,450572757,00   
2018,       247041,200529208,00   
2018,       247042,251608655,00   
2018,       247042,251608655,14   
2018,       247045,270822225,00   
2018,       247046,205075911,00   
2018,       247049,261585616,00   
2018,       247050,320465046,00   
2018,       247050,320465046,14   
2018,       247054,660720509,00   
2018,       247056,136007299,00   
2018,       247057,820466413,00   
2018,       247057,820466413,14   
2018,       247058,132840838,00   
2018,       247059,820899345,00   
2018,       247060,820526536,00   
2018,       247060,820526536,14   
2018,       247061,743171967,00   
2018,       247062,760380705,00   
2018,       247064,300820570,00   
2018,       247065,262418959,00   
2018,       247067,383881451,14   
2018,       247068,300887049,00   
2018,       247068,300887049,14   
2018,       247069,383992220,00   
2018,       247070,364816490,00   
2018,       247071,473711928,00   
2018,       247072,521949586,00   
2018,       247073,810797812,00   
2018,       247074,396072970,00   
2018,       247083,812041419,00   
2018,       247084,651054347,00   
2018,       247085,571081477,00   
2018,       247087,273549467,00   
2018,       247088,474193057,00   
2018,       247088,474193057,14   
2018,       247089,541946564,00   
2018,       247090,274126970,00   
2018,       247090,274126970,94   
2018,       247097,272257517,00   
2018,       247098,056015875,00   
2018,       247100,586000700,00   
2018,       247101,371805492,14   
2018,       247104,470671877,00   
2018,       247112,800495631,00   
2018,       247117,456001548,15   
2018,       247117,456001548,84   
2018,       247119,237078501,00   
2018,       247120,465140089,93   
2018,       247123,231966756,00   
2018,       247124,710392509,14   
2018,       247125,203168458,00   
2018,       247130,201248361,00   
2018,       247134,820635009,00   
2018,       247135,416005273,10   
2018,       247137,202305365,00   
2018,       247140,222335549,00   
2018,       247142,581907913,00   
2018,       247144,455573092,00   
2018,       247145,421256181,00   
2018,       247146,133377893,00   
2018,       247147,720846349,00   
2018,       247148,810761335,00   
2018,       247151,616001846,00   
2018,       247151,616001846,10   
2018,       247154,680526185,00   
2018,       247155,273672239,00   
2018,       247156,474320334,00   
2018,       247156,474320334,14   
2018,       247158,237311149,00   
2018,       247160,814254596,00   
2018,       247164,813061669,00   
2018,       247164,813061669,17   
2018,       247166,721299269,00   
2018,       247166,721299269,93   
2018,       247169,383492677,00   
2018,       247172,203154063,00   
2018,       247176,474321566,00   
2018,       247177,223311125,00   
2018,       247178,476006158,00   
2018,       247179,431516167,00   
2018,       247179,431516167,14   
2018,       247180,741109737,00   
2018,       247181,810753905,00   
2018,       247196,346400060,00   
2018,       247198,430970869,00   
2018,       247200,953403526,00   
2018,       247203,752811269,00   
2018,       247204,760121011,00   
2018,       247210,521951681,00   
2018,       247220,571063332,00   
2018,       247221,341749183,17   
2018,       247222,232638210,00   
2018,       247223,344428659,00   
2018,       247224,521938443,00   
2018,       247225,233043690,00   
2018,       247226,200353172,00   
2018,       247227,356203550,00   
2018,       247230,636001774,00   
2018,       247238,562227722,00   
2018,       247240,752139336,00   
2018,       247241,311655001,00   
2018,       247248,920041638,00   
2018,       247249,386006914,00   
2018,       247250,813799018,00   
2018,       247250,813799018,14   
2018,       247253,616001875,00   
2018,       247254,980078461,00   
2018,       247257,475184860,00   
2018,       247258,072642507,17   
2018,       247258,072642507,93   
2018,       247259,742522436,00   
2018,       247260,474183942,00   
2018,       247266,346400540,00   
2018,       247267,431197168,00   
2018,       247269,610458376,00   
2018,       247273,330618316,00   
2018,       247276,756000649,00   
2018,       247278,455152480,00   
2018,       247279,753147007,93   
2018,       247280,260432378,00   
2018,       247280,260432378,14   
2018,       247281,640472961,00   
2018,       247283,320190409,00   
2018,       247285,640534899,00   
2018,       247285,640534899,93   
2018,       247287,581812153,00   
2018,       247288,383483291,00   
2018,       247288,383483291,14   
2018,       247289,621698383,00   
2018,       247290,756000522,00   
2018,       247290,756000522,97   
2018,       247292,453710305,00   
2018,       247292,453710305,93   
2018,       247296,311582315,00   
2018,       247296,311582315,93   
2018,       247297,912083484,00   
2018,       247297,912083484,98   
2018,       247300,376001028,00   
2018,       247301,850098966,00   
2018,       247303,710821401,00   
2018,       247308,341710663,00   
